25;Capítulo de libro;Investigativa;A national survey of professional development schools;Paula Andrea Echeverri Sucerquia;Investigating University-school Partnerships, Information Age Pub. ISBN: 9781617353727 ;2011;Inglés;McIntyre, J., & Echeverri, P. (2011). A national survey of professional development schools. In J. Nath, I. Guadarrama, & J. Ramsey (Eds.), Investigating University-School Partnerships (pp. 49–61). Information Age Publishing, Inc. Retrieved from https://goo.gl/bO9s9c;;No se sube;No;No;
26;Artículo;Investigativa;A reflection about self-plagiarism.;Sergio Alonso Lopera Medina;Gist: Education and Learning Research Journal, vol. 16. ISSN: 1692-5777;2018;Inglés;Lopera, S. (2018) A reflection about self-plagiarism. Gist, 16, 164-184.;Dialnet, Eric;Sí;Sí;Sí;https://bit.ly/3nMOet0
27;Capítulo de libro;Investigativa;A school district-based action research program in the United States;Cathy Caro-Bruce;The SAGE Handbook of Educational Action Research, SAGE Publications Ltd. ISBN: 9781446270547;2009;Inglés;Caro-Bruce, K., Klehr, M., Zeichner, K., & Sierra, A. (2009). A School District-Based Action Research Program in the United States. In S. Noffke & B. Somekh (Eds.), The SAGE Handbook of Educational Research (pp. 104–117). SAGE Publications Ltd. Retrieved from http://goo.gl/Lm407l;;No;No;No;
28;Capítulo de libro;Investigativa;A school district-based action research program in the United States;Mary Klehr;The SAGE Handbook of Educational Action Research, SAGE Publications Ltd. ISBN: 9781446270547;2009;Inglés;Caro-Bruce, K., Klehr, M., Zeichner, K., & Sierra, A. (2009). A School District-Based Action Research Program in the United States. In S. Noffke & B. Somekh (Eds.), The SAGE Handbook of Educational Research (pp. 104–117). SAGE Publications Ltd. Retrieved from http://goo.gl/Lm407l;;No;No;No;
29;Capítulo de libro;Investigativa;A school district-based action research program in the United States;Kenneth M. Zeichner;The SAGE Handbook of Educational Action Research, SAGE Publications Ltd. ISBN: 9781446270547;2009;Inglés;Caro-Bruce, K., Klehr, M., Zeichner, K., & Sierra, A. (2009). A School District-Based Action Research Program in the United States. In S. Noffke & B. Somekh (Eds.), The SAGE Handbook of Educational Research (pp. 104–117). SAGE Publications Ltd. Retrieved from http://goo.gl/Lm407l;;No;No;No;
30;Capítulo de libro;Investigativa;A school district-based action research program in the United States;Ana Maria Sierra Piedrahita;The SAGE Handbook of Educational Action Research, SAGE Publications Ltd. ISBN: 9781446270547;2009;Inglés;Caro-Bruce, K., Klehr, M., Zeichner, K., & Sierra, A. (2009). A School District-Based Action Research Program in the United States. In S. Noffke & B. Somekh (Eds.), The SAGE Handbook of Educational Research (pp. 104–117). SAGE Publications Ltd. Retrieved from http://goo.gl/Lm407l;;No;No;No;
31;Artículo;Investigativa;A specialized parallel corpus of english and spanish free trade agreements for the study of specialized collocations;Pedro Patiño García; SYNAPS - A Journal of Professional Communication, vol. 26. ISSN: 1893-0506;2011;Inglés;"Patiño, P. (2011). A specialized parallel corpus of English and Spanish Free Trade
Agreements for the study of specialized collocations. SYNAPS - A Journal of
Professional Communication, 26, 85–89. Retrieved from http://goo.gl/NgL3qr";;Sí ;Sí ;Sí;https://bit.ly/2GMTfRL
32;Artículo;Investigativa;Action research in a graduate foreign language teaching program;María Cristina Frodden Armstrong;Íkala : Revista de Lenguaje y Cultura, vol. 4, no. 7-8. ISSN: 0123-3432;1999;Inglés;Frodden, C. (1999). Action research in a graduate foreign language teaching program. Íkala, Revista de Lenguaje Y Cultura, 4(7-8), 101–124. Retrieved from http://goo.gl/OWTxfm;;Sí ;Sí ;Sí;https://bit.ly/3lK74za
33;Artículo;Investigativa;Action research topics and questions in a foreign languages teaching practicum in Colombia;María McNulty Ferri;Íkala: Revista de Lenguaje y Cultura, vol. 18, no. 2. ISSN: 0123-3432;2010;Inglés;McNulty, M. (2010). Action Research Topics and Questions in a Foreign Languages Teaching Practicum in Colombia. Íkala, 15(1), 207-230. Retrieved from http://goo.gl/k8CIw0;Scielo, Redalyc;Sí ;Sí ;Sí;https://bit.ly/374D0tU
34;Capítulo de libro;Investigativa;Adaptación curricular, una transformación didáctica en la enseñanza del inglés como lengua extranjera en el programa de Administración de Negocios Internacionales en la Institución Universitaria de Envigado;David Alberto Londoño Vásquez;RedLecturas No. 2 : Un espacio para la escritura y el diálogo razonado, Nodo de Lenguaje de Antioquia. ISBN: 9789587140606;2007;Español;Londoño, D., & Restrepo, W. (2007). Adaptación curricular, una transformación didáctica en la enseñanza del ingles como lengua extranjera. In L. Mejía, P. Agudelo, M. Moreno, C. Plested, G. Yepes, N. Ortiz, & M. Montoya (Eds.), RedLecturas No. 2 Un espacio para la escritura y el diálogo razonado (pp. 134–137). Medellin: Nodo de Lenguaje de Antioquia. Retrieved from http://goo.gl/UkaGRy;;No se sube;No;Sí;
35;Capítulo de libro;Investigativa;Adaptación curricular, una transformación didáctica en la enseñanza del inglés como lengua extranjera en el programa de Administración de Negocios Internacionales en la Institución Universitaria de Envigado;Wilbert Arley Restrepo Arenas;RedLecturas No. 2 : Un espacio para la escritura y el diálogo razonado, Nodo de Lenguaje de Antioquia. ISBN: 9789587140606;2007;Español;Londoño, D., & Restrepo, W. (2007). Adaptación curricular, una transformación didáctica en la enseñanza del ingles como lengua extranjera. In L. Mejía, P. Agudelo, M. Moreno, C. Plested, G. Yepes, N. Ortiz, & M. Montoya (Eds.), RedLecturas No. 2 Un espacio para la escritura y el diálogo razonado (pp. 134–137). Medellin: Nodo de Lenguaje de Antioquia. Retrieved from http://goo.gl/UkaGRy;;No se sube;No;Sí;
36;Artículo;Investigativa;Adjunct instructors : genesis of a continuing professional development program;Claudia Gómez Palacio;Íkala : Revista de Lenguaje y Cultura, vol. 23, no. 3. ISSN: 01233432-;2018;Inglés;Gómez P., Álvarez E., & Gómez V., (2018). Genesis of a Continuing Professional Development Program. Íkala, Revista de Lenguaje y Cultura, 23(3), 545-559. DOI: 10.17533/udea.ikala.v23n03a10;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/313gUEl
37;Artículo;Investigativa;Adjunct instructors : genesis of a continuing professional development program;Sandra Milena Álvarez Espinal;Íkala : Revista de Lenguaje y Cultura, vol. 23, no. 3. ISSN: 0123-3432;2018;Inglés;Gómez P., Álvarez E., & Gómez V., (2018). Genesis of a Continuing Professional Development Program. Íkala, Revista de Lenguaje y Cultura, 23(3), 545-559. DOI: 10.17533/udea.ikala.v23n03a10;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/313gUEl
38;Artículo;Investigativa;Adjunct instructors : genesis of a continuing professional development program;Deisa Enid Gómez Vargas;Íkala : Revista de Lenguaje y Cultura, vol. 23, no. 3. ISSN: 0123-3432;2018;Inglés;Gómez P., Álvarez E., & Gómez V., (2018). Genesis of a Continuing Professional Development Program. Íkala, Revista de Lenguaje y Cultura, 23(3), 545-559. DOI: 10.17533/udea.ikala.v23n03a10;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/313gUEl
39;Artículo;Investigativa;Adjunct instructors : genesis of a continuing professional development program.;Claudia Gómez Palacio;Íkala: Revista de Lenguaje y Cultura, vol. 23, no. 3. ISSN: 0123-3432;2018;Inglés;"Gómez , C., Álvarez, S, &amp; Gómez, D. (2018). Adjunct Instructors: Genesis of a Continuing Professional Development Program. Íkala, Revista de Lenguaje y Cultura, 23(3), 545-559.https://dx.doi.org/10.17533/udea.ikala.v23n03a10";Scopus, Scielo;Sí;Sí;Sí;https://bit.ly/3nXXeM2
40;Artículo;Investigativa;Adjunct instructors : genesis of a continuing professional development program.;Sandra Milena Álvarez;Íkala: Revista de Lenguaje y Cultura, vol. 23, no. 3. ISSN: 0123-3432;2018;Inglés;"Gómez , C., Álvarez, S, &amp; Gómez, D. (2018). Adjunct Instructors: Genesis of a Continuing Professional Development Program. Íkala, Revista de Lenguaje y Cultura, 23(3), 545-559.https://dx.doi.org/10.17533/udea.ikala.v23n03a10";Scopus, Scielo;Sí;Sí;Sí;https://bit.ly/3nXXeM2
41;Artículo;Investigativa;Adjunct instructors : genesis of a continuing professional development program.;Deisa Enid Gómez Vargas;Íkala: Revista de Lenguaje y Cultura, vol. 23, no. 3. ISSN: 0123-3432;2018;Inglés;"Gómez , C., Álvarez, S, &amp; Gómez, D. (2018). Adjunct Instructors: Genesis of a Continuing Professional Development Program. Íkala, Revista de Lenguaje y Cultura, 23(3), 545-559.https://dx.doi.org/10.17533/udea.ikala.v23n03a10";Scopus, Scielo;Sí;Sí;Sí;https://bit.ly/3nXXeM2
42;Artículo;Investigativa;Algunas reflexiones acerca de la instrucción basada en contenidos;Sergio Alonso Lopera Medina;Núcleo, vol. 25, no. 30. ISSN: 0798-9784;2013;Español;Lopera, S. (2013). Algunas reflexiones acerca de la instrucción basada en contenidos. Núcleo, 30, 205–216. Retrieved from http://goo.gl/eO5ZmH;Scielo;Sí ;Sí ;Sí;https://bit.ly/2T5piip
43;Artículo;Investigativa;Algunos apuntes sobre la traducción de video;Gabriel Ángel Quiroz Herrera;Íkala : Revista de Lenguaje y Cultura, vol. 3, no 5. ISSN: 0123-3432;1998;Español;"Quiroz, G. (1998). Algunos apuntes sobre la traducción de video. Íkala, Revista de
Lenguaje y Cultura, 3(5), 37–46. Retrieved from http://goo.gl/E5hfy8";;Sí ;Sí ;Sí;https://bit.ly/2GZG2EM
44;Artícuo;Investigativa;Análisis de los cumplidos en el libro Interchange third edition;Sergio Alonso Lopera Medina;Lingüística y Literatura vol. 58. ISSN: 0120-5587;2010;Español;"Lopera, S. (2010). Análisis de los cumplidos en el libro Interchange Third Edition. Lingüística
Y Literatura, 58, 113–133. Retrieved from http://goo.gl/JkbznM";Dialnet;Sí;Sí;Sí;https://bit.ly/316szSV
45;Artículo;Investigativa;Analyse de l'adaptation cinématographique du conte « une partie de campagne » de guy de maupassant par le cinéaste jean renoir.;Claudia Cecilia Cardona Villegas;Synergies, vol. 5 ISSN: 1866-5268;2010;Francés;"Cardona, C., & Gómez, E. (2010). Analyse de l’adaptation cinématographique du conte
«?Une partie de campagne?» de Guy de Maupassant par le cinéaste Jean Renoir. Synergies, 5, 28–47. Retrieved from http://goo.gl/5L0wkJ";;Sí;Sí;Sí;https://bit.ly/314waAI
46;Artículo;Investigativa;Analyse de l'adaptation cinématographique du conte « une partie de campagne » de Guy de Maupassant par le cinéaste Jean Renoir.;Érica María Gómez Flórez;Synergies, vol. 5 ISSN: 1866-5268;2010;Francés;"Cardona, C., & Gómez, E. (2010). Analyse de l’adaptation cinématographique du conte
«?Une partie de campagne?» de Guy de Maupassant par le cinéaste Jean Renoir. Synergies, 5, 28–47. Retrieved from http://goo.gl/5L0wkJ";;Sí;Sí;Sí;https://bit.ly/314waAI
47;Artículo;Investigativa;Analysis of assessment instruments used in foreign language teaching;María Cristina Frodden Armstrong;Íkala: Revista de Lenguaje y Cultura, vol. 9, no. 15. ISSN: 0123-3432;2004;Inglés;"Frodden, C., Restrepo, M., & Maturana, L. (2004). Analysis of assessment instruments
used in foreign language teaching. Íkala, Revista de Lenguaje Y Cultura, 9(15), 169–201. Retrieved from http://goo.gl/zihCBV";Redalyc, Researchgate;Sí ;Sí ;Sí;https://bit.ly/2GTkr15 
48;Artículo;Investigativa;Analysis of assessment instruments used in foreign language teaching;María Isabel Restrepo Marín;Íkala: Revista de Lenguaje y Cultura, vol. 9, no. 15. ISSN: 0123-3432;2004;Inglés;"Frodden, C., Restrepo, M., & Maturana, L. (2004). Analysis of assessment instruments
used in foreign language teaching. Íkala, Revista de Lenguaje Y Cultura, 9(15), 169–201. Retrieved from http://goo.gl/zihCBV";Redalyc, Researchgate;Sí ;Sí ;Sí;https://bit.ly/2GTkr15 
49;Artículo;Investigativa;Analysis of assessment instruments used in foreign language teaching;Liliana Maturana Patarroyo;Íkala: Revista de Lenguaje y Cultura, vol. 9, no. 15. ISSN: 0123-3432;2004;Inglés;"Frodden, C., Restrepo, M., & Maturana, L. (2004). Analysis of assessment instruments
used in foreign language teaching. Íkala, Revista de Lenguaje Y Cultura, 9(15), 169–201. Retrieved from http://goo.gl/zihCBV";Redalyc, Researchgate;Sí ;Sí ;Sí;https://bit.ly/2GTkr15 
50;Artículo;Investigativa;Analysis of university management of emerging technologies and recommendations for developing countries;Eliana María Villa Enciso;TOJET: The Turkish Online Journal of Educational Technology, vol 16., no. 2. ISSN: 2146-7242;2017;Inglés;Villa, E, Picón, E., Valencia, A., & Jiménez, C. (2017). Analysis of University Management of Emerging Technologies and Recommendations for Developing Countries. Turkish Online Journal of Educational Technology-TOJET, 16(2), 1-10.;;Sí;Sí;Sí;https://bit.ly/371IEwM 
51;Artículo;Investigativa;Analysis of university management of emerging technologies and recommendations for developing countries;Edgar Picón Jácome;TOJET: The Turkish Online Journal of Educational Technology, vol 16., no. 2. ISSN: 2146-7242;2017;Inglés;Villa, E., Picón, E., Valencia, A., & Jiménez, C. (2017). Analysis of University Management of Emerging Technologies and Recommendations for Developing Countries. Turkish Online Journal of Educational Technology-TOJET, 16(2), 1-10.;;Sí;Sí;Sí;https://bit.ly/371IEwM 
52;Artículo;Investigativa;Analysis of university management of emerging technologies and recommendations for developing countries;Alejandro Valencia-Arias;TOJET: The Turkish Online Journal of Educational Technology, vol 16., no. 2. ISSN: 2146-7242;2017;Inglés;Villa, E., Picón, E., Valencia, A., & Jiménez, C. (2017). Analysis of University Management of Emerging Technologies and Recommendations for Developing Countries. Turkish Online Journal of Educational Technology-TOJET, 16(2), 1-10.;;Sí;Sí;Sí;https://bit.ly/371IEwM 
53;Artículo;Investigativa;Analysis of university management of emerging technologies and recommendations for developing countries;Claudia Nelcy Jiménez Hernández;TOJET: The Turkish Online Journal of Educational Technology, vol 16., no. 2. ISSN: 2146-7242;2017;Inglés;Villa, E., Picón, E., Valencia, A., & Jiménez, C. (2017). Analysis of University Management of Emerging Technologies and Recommendations for Developing Countries. Turkish Online Journal of Educational Technology-TOJET, 16(2), 1-10.;;Sí;Sí;Sí;https://bit.ly/371IEwM 
54;Artículo;Investigativa;Aproximación a una didáctica de la traducción de textos científicos y técnicos inglés- español;Norman Dario Gómez Hernández;Íkala: Revista de Lenguaje y Cultura, vol. 16, no. 27. ISSN: 0123-3432;2011;Español;"Gómez, N., & Gómez, J. (2011). Aproximación a una didáctica de la traducción de textos científicos y técnicos inglés-español. Íkala, Revista de Lenguaje Y
Cultura, 16(27), 135–163. Retrieved from http://goo.gl/QK7Ch6";Scielo, Redalyc;Sí;Sí ;Sí;https://bit.ly/2STS1X2
55;Artículo;Investigativa;Aproximación a una didáctica de la traducción de textos científicos y técnicos inglés- español;Jorge Iván Gómez Henao ;Íkala: Revista de Lenguaje y Cultura, vol. 16, no. 27. ISSN: 0123-3432;2011;Español;"Gómez, N., & Gómez, J. (2011). Aproximación a una didáctica de la traducción de textos científicos y técnicos inglés-español. Íkala, Revista de Lenguaje Y
Cultura, 16(27), 135–163. Retrieved from http://goo.gl/QK7Ch6";Scielo, Redalyc;Sí;Sí ;Sí;https://bit.ly/2STS1X2
56;Artículo;Investigativa;Aproximando la didáctica del curso de Corrientes Pedagógicas a una estrategia de investigación social para estudiantes de lenguas extranjeras;Ana Elsy Díaz Monsalve;Revista Temas, vol. 3. no.11. ISSN: 1692-6226;2017;Español;Díaz, A. y Quiroz, E. (2017). Aproximando la didáctica del curso de Corrientes Pedagógicas a una estrategia de investigación social para estudiantes delenguas extranjeras. Revista Temas, 3(11), 53 – 71;Dialnet;Sí;Sí;Sí;https://bit.ly/3nNTm04
57;Artículo;Investigativa;Aproximando la didáctica del curso de Corrientes Pedagógicas a una estrategia de investigación social para estudiantes de lenguas extranjeras;Ruth Elena Quiroz Posada;Revista Temas, vol. 3. no.11. ISSN: 1692-6226;2017;Español;Díaz, A. y Quiroz, R. (2017). Aproximando la didáctica del curso de Corrientes Pedagógicas a una estrategia de investigación social para estudiantes delenguas extranjeras. Revista Temas, 3(11), 53 – 71;Dialnet;Sí;Sí;Sí;https://bit.ly/3nNTm04 
58;Artículo;Investigativa;Beliefs, Attitudes, and Reflections of EFL Pre-Service Teachers When Exploring Critical Literacy Theories to Prepare and Implement Critical Lessons;Claudia Gutiérrez;Colombian Applied Linguistics Journal, vol. 17. no. 2 ISSN: 0123-4641;2015;Inglés;Gutiérrez, Claudia. (2015). Beliefs, attitudes, and reflections of EFL pre-service teachers while exploring critical literacy theories to prepare and implement critical lessons. Colombian Applied Linguistics Journal, 17 (2), 179-192. ;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/2GZcSG2
59;Artículo;Investigativa;Bestimmung von neuen Begriffen und Termini eines bestimmten Fachbereiches;María Cecilia Plested Álvarez;Íkala : Revista de Lenguaje y Cultura, vol. 3, no 5. ISSN: 0123-3432;1998;Alemán;Plested, C., Campo, A., Quiroz, G., & Muñoz, C. (1998). Bestimmung von neuen Begriffen und Termini eines Bestimmten Fachbereiches. Íkala, Revista de Lenguaje y Cultura, 3(6), 69–78. Retrieved from http://goo.gl/wGn01G;;Sí;Sí;Sí;https://bit.ly/3k2BLiI
